document	label
"그래, 잘만든영화같다! 그래, 나는 재미없다!!"	0
그림만 이쁜 영화내용은 정말 엉망임	0
좀비영화 매니아지만.. 보면서 욕나옵니다... 프랑스어는 더 짜증 배가~	0
솔찍히 배우분들이 너무아깝네요 ㅜㅜ 왜...이렇게 쩝	0
왜케 평점이 높은거지? 여기도 알바있나?	0
배우가 아까운 드라마	0
너무옛날꺼이고...이제xy영화나올떼됬는데..이걸 개봉시키니좀 그렇네요...	0
제목만강한응징자 내용은 소심한 할까..말까..소심해도너무소심함..보는사람이답답..	0
잠온다...	0
음... 그렇게 재미있지는않은데	0
평점떨구기 핳핳하	0
시시한 쓰레기 영화	0
이리 배우들을 망쳐놓다니... 이 감독의 다른 작품을 몰랐다면 달려가서 슬레이트를 뺏을 뻔하였다....	0
OOO영화 버려버려	0
"부인이 유방암치료받을때 클럽가고 바람피는 영화를 아름답게 포장하니 웃긴다. 6개월밖에 생이 안남은 부인을 두고 그렇게 참을수가없었는지..부인이 암으로 치료중인 남편들이 이 영화를 봤을때 과연 수긍하며 부러워할까, 아님 화가 날까"	0
아놔 10글자 쓰기도 아까운 영화다	0
이딴 쓰레기영화에 10점을 준다는건 말이 안된다	0
영화보고 나니..너무 우울해..ㅡㅡ;;	0
흠 무간도 1의 결말이 좋았는게. 역시 중국인들은 권선징악영화밖에는 못만드나?	0
지가 미녀래지 ㅡㅡ	0
생방 클라라가 다잡아먹음 그것도 막 섹시섹시거리고 그것땜에 40분잡고 투표시간 10분 승리 이야기 과거사에 말도제대로 안듣고 빨리 질문하라고ㅋ 배려도참 클라라한텐 울까봐걱정이러고 승리에겐 질문빨리빨리ㅋ그리고 투표시간1분ㅋ존나 짱이넹ㅋ 화신 걍페지GO	0
지루	0
진정한 수면제...졸다가 비명지르는 소리에 깼다가 다시 자다	0
리스닝용으로 보겠습니다.동물덕후라서 기대하고 있었는데 기대 이하더라고요아예 재미 자체가 없는 건 아니지만 귀 뚫릴 때까지 보려면 지루하겠어요.하지만 그림 참고용은 되겠습니다돈 내고 봤으면 아까웠겠어요	0
음... 시간만 아까웠다	0
"동화, 캐릭터, 음향 . 스토리 흐름을 빼고 모든게 좋다!"	0
이게왠똥이야 그지?	0
여자로서..보는 내내 불쾌했다	0
이거 10점 준사람들도 가시지?ㅋ 가자지구 가서 찬양가 부르고와봨ㅋ	0
예지원이 나왔는지 몰랐네요	0
진짜 재미없다 진짜 ;;	0
재미없어진다때려쳐라	0
0점	0
시간 아까운 3류스런 스토리와 얼빵한 액션..	0
박민우 모난성격 잘 보고있음.ㅋㅋㅋ	0
그럭저럭	0
여기 출연진들 걍 나가 OOO! 이거 완전 다시 군국 주의로 돌아갈 기세일세! 반성 할 줄 모르는 소심한 자들에게 미래는 없다.	0
몸매는 좋더라~~ㅎㅎㅎ	0
"첨엔 사랑에 대한 깊은 철학이 나올 것 같았으나, 작가가 초딩인가 의심스러울 정도로 가벼운 내용으로 무성의하게 끝난다. 한국인으로서 정서에 공감도 안 되고 유머코드도 전혀 재미가 없다. 그나마 장점은 여주인공이 매력적이고 배경과 색감이 예쁘다는 것."	0
어릴적부터 내가 상상해왔던 그 13일의 금요일이 아니다 생각보다 시시하다	0
식상하고 지루하고 쉬운 영화. 조니뎁이 아니었다면 보지않았을듯.	0
음..의미없다~~~~	0
톰크루즈가레스타역으로않나와서 책으로봐야지 ㅋㅋ	0
진상 허접 저질 막장 사이코 드라마. . 같은 내용 다른 대사로 몇주를 끄시나요 우물 안에 갇힌 드라마 작가님 책좀 많이 읽고 견문도 넓히고 인생 경험도 많이 해보슈 이런 수준으로 방송 작가 된것도 이해불가	0
마지막 목사는 악마가 존재한다는 사실에 분노해서 불속에 십자가와함께 소녀를 구하기위해 죽으로가고 마을사람들과 동네목사는 악마신봉자들 사이비 놈들이였고 내용짜집기 쓰레기내용	0
감독이 누군지 궁금하네... 간만에 졸작을 봅니다.	0
뤽베송은 이미 끝난지 오래	0
손발이 오그라드는 유치함 진짜 쩐다 쩔어 정말비추	0
웃기지가 않아 .	0
스트레스만 계속 주다가 그냥 끝나는 영화	0
헝	0
와시~와싱와호와~두싱~ 두싱와호와 ~ 뒷브금 생각안난다	0
머가 미스테리고 머가 액션이고 머가 멜로인지..전혀 알수 없는 작품	0
뭐냐	0
별루	0
지금 채널CGV에서 하고 있어 보고 있는데...정말 더럽게 재미없네....주상욱 캐릭터 완전 ㅂㅅ이네...왕따 당해도 쌈	0
솔직히 그냥 보고있으면 속만 터진다. 피디잡거나 죽일기회가 얼마나 많았는데..;;	0
진짜개재미없다....여자는이쁘더라부러웠음보는내내 근데그게끝 진짜끝ㅋㅋㅋ내용도별로	0
그저 그래	0
"제일 나쁜족속은 연예인이 아니라 편집자랑 제작자다.사고날뻔한 장면은 왜 그대로 보내놨으며, 사고트리우마있는 사람생각해서라도 차를 교체해주던가.. 연예인이 하차할게 아니라 PD가 하차해야할듯"	0
"원작과는 확연히 다른 속편, 스타쉽 트루퍼스라는 이름을 떼라"	0
홍상수 감독 영화가 다 이렇지. 걍 현실의 잔잔함. 끝.	0
에라 거지같다 작가구 연출이구. . . 어디가서 드라마 했다고 말하지마라	0
어휴... 내 시간.. 솔직히 말해서 진짜.. 끝까지 다 보고나서 내가 이 영화를 왜 본거지 싶은 생각이 지배적이였다.. 영화가 무슨 말을 하려고 하는지.. 도 모르겠고 그냥 짜둔 스토리에 무서운 장면만 넣어둔 어설픈 공포영화..	0
생각없이 만든영화	0
나오코 진짜 집중안된다	0
이건 뭐 개연성 제로수준... 재미도없고	0
.	0
딱 이 정도가 적당한 영화다	0
반전은 개뿔 그냥 반전보려고 보는 영화인듯	0
간만에 보는 개OOO.. 10점 물귀신작전에 속지들마시고 보지마세요 ㅋㅋ 스토리도 OO~ cg도 OO~ 그냥 첨부터 끝까지 다 OO~~	0
하나도 안 무섭고 내용을 모르겠다...	0
개욕나옵니다. 저 네이버 평 첨 써봐요. 2시간짜리 개 지루함	0
최악의 영화...앳딘 김혜수만 보여줬던 지루한 영화...	0
이런 쓰레기가 왜 안 망하고 영화까지 나오는 줄모르겠다.	0
미국 해병대 선전하는 영화도 아니고... 뻔하디 뻔한 내용에 지루해서 미치는줄 알았다.	0
오글 오글 연기두 오글ㅋㅋ	0
별 3개도 아까움 걍 ㅆㄹㄱ	0
이 새낔.ㅋㅋ 영화가 아니라 자서전이잖아..	0
아	0
재미 더럽게없다..	0
오락영화.. 살짝 거시기 합니다요.	0
재미없고 재미없고 또 재미없다....	0
"보통 케케묵었지만, 가끔 웃기고 꽤 귀여운 영화."	0
무슨 이런 영화가.. -_-;; 내가 이해력이 부족한 건가??	0
토비맥과이어 스파이더맨보고 이거보면지금과 같은 높은평점 안나온다원조스파이더맨돌려달라	0
베트남전의 폐해에 대해 보여주는 점보다 미국식 패권주의가 느껴짐. 무조건 미국이 전쟁에 참여해 정의의 편이라는 점을 부각시키는 것은 옳지 않다고 봄. 전쟁영화치고 짜릿한 스릴이나 감동 또는 재미도 별로.	0
이벤트로 봤는데도 재미없어서 동행인만 없었으면 뛰어나갈 뻔 했어요.	0
후우..장르가 공포면 공포답게인데 무섭던가사실 범인이랑 이러쿵저런쿵하길 원했는데 그것도아니고..반전도 중간부터..아 그거구나 느낌오고	0
이유없어. 당연히 1점도 주기 싫어.	0
상영 내내 싸움만 하는듯...	0
왠만하면 보지마세요. 감독의 의도도 모르겠고 보고나면 기분더러워지네요	0
여자없엇으면 안봣다 ㅈ	0
"도대체가 먼 내용인지,,,장난쳐? 증말 어이없음;;"	0
스토리라는게 없다	0
별반쪽도 아깝다.영화보고 화나기는 처음..개연성 없는 스토리에 여배우의 치아...ㅠ	0
하나티비에서 공짜로 봤어요..... 왜 공짠지 보시면 알아요. 이 영화의 가치가 공짜	0
보지마셈 시간낭비 ㅅㅂ	0
한 중간 5점이 적당합니다.	0
"ㅡㅡ;;; 원작붕괴다이건 진짜 ,,, 깅코 수염없는데 왜 수염단거야.... 으아악"	0
원작이최고랍니다. 여기서는 흑인간수가 남자다움을 행사했을때 느끼는 그희열감빼곤 딱히...원작이대박	0
원래 평점 이렇게 냉정하게 안주는데... 이건 어쩔수 없다...	0
평점만 먼저 봤는데 영화는 도저히 못보겠다	0
영화관에서 잤던 두번째 영화였던가	0
보지마세요.	0
원작과 다른것이 무엇인가	0
볼거없어서 본다는 말이 딱 맞음	0
평점다운 ㅊㅋ	0
조현재때문에 평점 줍니다....	0
그냥 그런 내용.	0
재미없다. 별루웃긴부분도없구 딱히 봐줄게없음.	0
딱 3점~4점짜리 영환데 10점 주는 인간들이 많아서..	0
--내용 전혀없고 대사도 없고.. GON 보는거같음.. 중국풍경.. 보는재미로 보셈 ;;	0
이런류의 영화가 너무 많아서 객관적으로 평가하기가 힘들다. 나중에 나왓으면 그만큼 참신하게 있어야 되는데 재미도 감동도 없다.	0
오로라보다 더한 설정 오로라는 막장이라도 막장 나름 재미라도 있지 이건 뭐 너무 억지 설정에 뻔할 뻔자 결과다 이정도면 나도 드라마 만들겠네요 작가양반	0
?	0
평점보고 가면 그녀도 울고 너도 울것이다? 재미없어서	0
멜 깁슨에게 보여주고 싶은 영화	0
1점은 주려다가 이감독 작품들을 보니역시 0점인데 0점 주기는 안되니..울며 며자먹기로 1점ㅋㅌ	0
쓰레기 ㅉㅉ	0
↓ 어휴 지12랄을 해라 지12랄을...	0
우리나라 정서하고 안맞다`~	0
똥을 다 쌌는데 아직 대장에 남아있는 느낌의 영화.	0
배우만 있고 영화는 없다	0
음악방송의 데이빗이 나온다. 오토바이는 역시 위험하다.	0
재미없어요.. 다른거보게요	0
장난해 나 이것보려고 한주기디려는데 아시아겜임아니봐 보리틀려져	0
d	0
π점수를 유지시켜주마	0
춘리는 중국인으로 해야지 캐나다 사람쓴 것부터가 망한원인	0
한마디로 무섭지도 않고 재미없다...오히려 결말에서 씁쓸한 마음뿐이다	0
재미도 감동도 없네...	0
그럭저럭 뭐 관찮음 비현실적임	0
그냥 전설로 남지.. 왜 돌아왔니?	0
캐스팅 미스+구성미스...작가랑 pd가 잘못했네	0
3분으로 줄일 수 있는 영화..	0
아... 이영화 머라고 말해야하나...난감하네... 덕화형님은 여기서 머하시는거임?ㅋ ㅑㅋ ㅑ 끝까지 참고본 내가 존경스러울지경.... 이건 정말 아니닷....ㅠㅠ	0
사다코 3탄도 나오겠구나.	0
도대체 이 영화가 '아오이 소라' 출연작 보다 나은 점이 뭘까?	0
"소풍날 애들 데리고 갔는데 진심 애들한테 석고대죄라도 해야할 거 같았던 영화. 본지 7년 지났는데 갑자기 빡쳐서 평점주러 옴,"	0
은빛날개의 조종사	0
무늬만 B급 영화인 쓰레기. 차라리 왕룡감독의 북두의권 실사를 봐라.	0
더러운 검둥이 고추는 왜 보여주는 건가요?	0
"부실한 내용과 형편없는 연출, 한국영화 암흑기에 만들어진 작품다운 졸작"	0
의료는 원래부터가 민영인데 왜 자꾸 민영화 민영화 하는거지.. 나라에서 지원하는 보험 같은 게 민영화 될 경우 문제가 있는 거지... 무식한 사람이 무섭다더니..	0
매력이 있다.	0
완전 애들 장난수준임 ... 내가 이래서 드림웍스 싫어한다...	0
어떻게 투자를 받은거지....	0
1편부터 본사람이라면 그냥 같은 포맷 드라마 한편 본다생각하세요 재미없어요	0
답답 그자체...	0
이걸 돈주고 본 중국인들이 신기할뿐.	0
계피는 싫고 시나몬은 좋아할 허세끼 가득한새.끼들	0
"여러분,모두 낚인 겁니다.이건 극장판이 아니라 일본 tv에서 방송된 스페셜본입니다.그러니 극장판보다는 질이 떨어지고 재미가 없는게 당연할듯."	0
무덤덤한 관능 속으로	0
사회풍자와 일장춘몽의 교훈까지 신경썼지만 용두사미가 되어가는 전체적 흐름을 놓친	0
제니퍼 코넬리 외엔 봐줄게 없었던...	0
"진짜영화많이보고 완전쓰레기같은영화도 욕하면서도 끝까지는 다보는데, 이 영화는 진짜 보는내내 너무 지루하고졸려서 잠들길 두번. 삼일만에 겨우 엔딩봣다ㅡㅡ 진짜 지루하고의미도 없는 영화. 이런 막장콩가루집안을 그려서 감독은 뭘 말하고 싶은지.."	0
...예전부터 느낀건데..두사부일체 시리즈는 이걸로 하여금 쫑나고말아먹었다..해도 과언이 아닌 듯 하다ㅡ휴~~^	0
"여배우들 미스캐스팅때문에 몰입도 최악!!! 특히 장녹수 미스캐스팅,,50대못생긴 아줌마 귀신화장에...아아악 보는내내 괴로웠음"	0
김기덕감독 영화중에 대중하고 소통이 전혀 안되는 영화.대중이 보고 느껴야 공감을하던지 말던지 하지..	0
엄마와 흥신소는 영웅. 딸은 피해자. 나머지는 다 바보로 나옴. 특히 경찰을 쓰레기로 만든 영화. 사건 의뢰받고 앞뒤 안가리고 알하는 흥신소랑 자기가 맡은 사건만 몇십건에 일일이 절차 지켜야하는 경찰을 비교하다니... 법과 제도를 바꿔야지...	0
섹스땜에 결혼했대!!	0
너무 진부한 스토리	0
한선화 조연때는 잘하더만 주연은 아직무리인듯...진짜 요즘은 아이돌 개나 소나 주연해서 보기가 싫음	0
그래도 장진한테 투자는 계속 들어오나 보네..	0
글쎄 좀 쌩뚱맞다고 해야하나.... 이입도 안되고.. 인내심을 요한다..	0
약빨고 쓴 듯한 대사들...	0
이 영화 감독을 알았다면 안봤을것을... 우웩	0
진짜 어이가 없다.... 스토리도 그렇고 중간중간 주변 여고생들도 공감이 안됨 어떻게 사람이 죽었는데 아무렇지도 않고 뒷담하다가 지가 성내고.... 특이했던건 귀신 시점이라는것 밖에 없음 기분만 나쁘다	0
연출 최악 이걸 왜 보는지 모를정도 이다	0
지루하고 공감가지 않는 답답한 영화	0
"볼거리 부족, 긴장감 없는 단조롭고 엉성한 C급"	0
